total deviance | predicted | actual
0.007329013157708996 | 0.5054476,0.78025335,0.37747923 | 0.5055642060625,0.7793262292979455,0.3702100240088594
0.014790491343284971 | 0.6919012,0.699064,0.20065609 | 0.6864465255290949,0.6950395491386977,0.21380176033444956
0.013914334811767378 | 0.67784023,0.39889306,0.62476104 | 0.6790334299530273,0.3850326027389213,0.6250307959087449
0.0218530331188841 | 0.071059525,0.3029537,0.9543194 | 0.07591158624223647,0.32151551098357695,0.9438565607501793
0.018374642981795725 | 0.6853746,0.3016367,0.6710096 | 0.6860611489898156,0.2832963563581978,0.6701218354306498
0.022171355270305955 | 0.52174073,0.53075665,0.67461854 | 0.5294071205084973,0.5101990165846807,0.6778090175196302
0.012872070112669158 | 0.64355665,0.08359477,0.7673791 | 0.6404443819249103,0.07140009767473292,0.764678376647894
0.007112205771520168 | 0.35727176,0.1486683,0.9262954 | 0.3507969069860463,0.1507692780048075,0.9242349024241252
0.012911308789330703 | 0.7499901,0.46893913,0.47184905 | 0.7556147909291996,0.4578271317802477,0.4684448795054695
0.015175889825302668 | 0.19825074,0.6810779,0.7099826 | 0.1877552243272468,0.6720955383290981,0.7162650089847648
0.011585242629327008 | 0.5903229,0.59660584,0.5539948 | 0.5930432127590272,0.5945954739378266,0.5429143304178867
0.01825584686498145 | 0.42501494,0.5967545,0.69152063 | 0.4182738513514468,0.5811180893487156,0.698103682490879
0.009646634459413508 | 0.36143202,0.33024454,0.878452 | 0.36153494460767793,0.32112363550239814,0.8753125696282706
0.014611091703252924 | 0.6738038,0.46762717,0.5802092 | 0.6732212264165193,0.45353399334734534,0.5840206307834064
0.010162116829715464 | 0.109966666,0.5686961,0.8182201 | 0.1068118947436095,0.5597134547826627,0.8217737326518392
0.010433836570879419 | 0.50758314,0.5904115,0.6373622 | 0.5021634054678198,0.5818276086173683,0.6397722626525446
0.004987396336813934 | 0.9691057,0.24168581,0.063461155 | 0.9691683332503612,0.2373950096044344,0.06600266085263032
0.006507381335314796 | 0.48068145,0.67075354,0.5737889 | 0.4779172004944928,0.6648686864440088,0.5740599091190093
0.0177431228356169 | 0.26095998,0.5023041,0.829101 | 0.25493207503321247,0.4868691008485633,0.8354448609921374
0.010105563036467683 | 0.909966,0.2014316,0.36824897 | 0.9079640845768993,0.1923823579154156,0.37227711382965556
0.013283899002675976 | 0.013788419,0.9718607,0.23543015 | 0.0019426173995765992,0.973285526673471,0.22958987304666353
0.009055906206103503 | 0.4024477,0.56640273,0.7278078 | 0.3945690868169091,0.5666404060431228,0.7233490761504816
0.016770885594424932 | 0.4489,0.37460762,0.81858736 | 0.4372792850377498,0.3851561659175759,0.8126755531776177
0.008431656893943297 | 0.26741713,0.9512002,0.17725703 | 0.2626670868089163,0.947360304635758,0.1830695351710953
0.024563387477561937 | 0.28134996,0.7425264,0.6145429 | 0.2749575147084266,0.7254346047927429,0.6309857361894659
0.01935287780748788 | 0.8662315,0.4930711,0.11940369 | 0.8665001823565283,0.48076150088568576,0.1343347060228527
0.02115587663395505 | 0.10660094,0.15477158,0.984317 | 0.09028380715130145,0.16797022693758454,0.9816490396413594
0.018885472319289828 | 0.48867148,0.87665385,0.044017583 | 0.5020469585559941,0.863581799476703,0.04664040112665768
0.0030599939950587377 | 0.92889297,0.114673354,0.35639688 | 0.9265117497855486,0.11565105702327617,0.35805140764800775
0.017413801828861573 | 0.8037344,0.5971709,0.060036093 | 0.8108956751433252,0.5827486463304868,0.05340617224475077
0.011228781839343062 | 0.73288924,0.35574722,0.58807564 | 0.7357203467366215,0.3469842054131235,0.5816506963733205
0.018901336422515413 | 0.44281557,0.2057057,0.8783725 | 0.4381863072484617,0.18739583014349068,0.8791334159186469
0.008565441916794418 | 0.29415232,0.85336214,0.43390635 | 0.28589521854517136,0.8532353959599719,0.43618033322702515
0.013691916303057454 | 0.7732841,0.614371,0.17285052 | 0.7710541410665012,0.6092024612033904,0.18533179114208045
0.024584608366252193 | 0.89136136,0.18779546,0.4186671 | 0.8996535003726811,0.1730067564295216,0.4008643679561935
0.020428888860161677 | 0.80063444,0.43511772,0.41575935 | 0.7895415365807057,0.4349827156414253,0.4329136162180499
0.008612403793000899 | 0.32243466,0.069250844,0.9482084 | 0.3283581101801867,0.06786421321564899,0.9421122014088966
0.018099390829857766 | 0.4471176,0.69795066,0.5696024 | 0.4379173076377136,0.6866303196778225,0.5803164962074292
0.012876653394687083 | 0.012346523,0.9089878,0.42015716 | 0.024797031887666916,0.9086173350156893,0.4168928468066448
0.018184272356870014 | 0.55359083,0.794071,0.26596436 | 0.5495468772871132,0.7864427235774322,0.281968211321938
0.017523037043221872 | 0.35014862,0.23757517,0.91120857 | 0.3589993882210036,0.22329331600977548,0.9062337084231108
0.007850175025026381 | 0.2747503,0.7505155,0.60810035 | 0.2708398960146951,0.744184902563637,0.6106018191285539
0.010581353805356717 | 0.39533153,0.63525504,0.6715134 | 0.39184624570030013,0.6257173165062723,0.6744882204714695
0.01728597950772747 | 0.88027984,0.38572046,0.2777883 | 0.8858675770204146,0.3831244762662197,0.26163767249712827
0.021317994844336434 | 0.100278795,0.86881393,0.49280968 | 0.0793882578263505,0.8652181331809075,0.49507078941727356
0.003843723587863463 | 0.62927634,0.19659284,0.7567505 | 0.6269036294303277,0.19472959517815888,0.7543687587439134
0.020879753973065598 | 0.7648667,0.5919835,0.2650033 | 0.751399439449123,0.5975064632754435,0.2799730500237741
0.016126219823949493 | 0.6710805,0.120518036,0.7380641 | 0.6707998827146878,0.13412242994624501,0.7294098238543786
0.01075595169209601 | 0.6802194,0.5336043,0.50904894 | 0.6842071285175934,0.5237347498732382,0.5075061744067023
0.020045910580782915 | 0.53125674,0.7875706,0.32063845 | 0.5465683990698056,0.7758203761340854,0.3152233003974101
0.025738197513554707 | 0.5447403,0.0810358,0.840504 | 0.5306715320883998,0.06005748844494156,0.8454471143203673
0.020713675911660463 | 0.4557157,0.6267138,0.6429209 | 0.4364671239745653,0.6226877029313653,0.6494278053082044
0.023217029870672683 | 0.81303626,0.23185584,0.5402449 | 0.8200633860360231,0.21140553488747973,0.5317929509706492
0.010821479013087928 | 0.5545402,0.58162194,0.6054652 | 0.5467615415252695,0.5748588895818265,0.608760276116683
0.01090857949014304 | 0.06494063,0.3891294,0.9219205 | 0.06689642506447231,0.3974737326633666,0.9151718418724671
0.015110823632677246 | 0.57059,0.6584641,0.4972916 | 0.5567198701185173,0.6615165421438484,0.5024528342892172
0.007327315484945151 | 0.6346193,0.14210221,0.7647411 | 0.6324111454488099,0.13541902939843262,0.7627042871184814
0.010195424883896277 | 0.53181607,0.60257226,0.6060614 | 0.5344608184444235,0.5978772653559468,0.5974064019729046
0.01118410927651006 | 0.8221957,0.13395813,0.5575884 | 0.8263948122909411,0.13130016070819842,0.5475690659785499
0.01973102644110174 | 0.15267733,0.6649018,0.73549277 | 0.13530631870204218,0.657494515183393,0.7412106061188387
0.016613822853582042 | 0.19825074,0.6810779,0.7099826 | 0.18927494858919808,0.6696999997983625,0.7181064712886452
0.01186555285800027 | 0.91521794,0.23210394,0.33660552 | 0.9148577850032393,0.23789336690118498,0.32625447001287966
0.015461675162359438 | 0.59343696,0.485285,0.64935845 | 0.5895283580669917,0.4717305215869354,0.655687905972159
0.023070830073602278 | 0.99599755,0.08967326,0.038724035 | 0.9971276411213481,0.06683994571006412,0.03562146781439352
0.014258693941640324 | 0.69468105,0.7187895,0.07248542 | 0.6940795700662411,0.7147261800559601,0.08613964220541623
0.007118623630284746 | 0.70262486,0.2902475,0.6578817 | 0.7015804586273784,0.29015736086838617,0.6508406609962922
0.0065275579544993596 | 0.652537,0.5361698,0.5426491 | 0.6526326553659336,0.5297066942027207,0.541739268714052
0.016343586696261098 | 0.057555273,0.058774553,1.0020707 | 0.041908247796970395,0.05782430911733486,0.9974467645151247
0.03092207990170003 | 0.51122636,0.81826085,0.27107283 | 0.5363288126641097,0.800683116085436,0.26694185194911385
0.01483790341159398 | 0.75208676,0.6500397,0.11314538 | 0.7508683256076426,0.6479714714375907,0.12778783119757042
0.00941890256404556 | 0.6485219,0.633069,0.43284187 | 0.6478313361968543,0.6332492560208172,0.4234500437955816
0.010496720379980768 | 0.40844434,0.61007434,0.68900675 | 0.39899652956125115,0.6055201435919034,0.6885834191312759
0.018465116633857605 | 0.6551526,0.5032575,0.5715937 | 0.6513729151203553,0.48788672419727686,0.5811022885858055
0.029438511186485012 | 0.35462826,0.355905,0.87046796 | 0.3430260673130707,0.38035118071534185,0.8588749015265109
0.003725522333740758 | 0.692273,0.7225768,0.041907817 | 0.693431076882943,0.7193916510414949,0.04036079811839551
0.01867369675521262 | 0.33844584,0.334271,0.8863396 | 0.31979597125306264,0.33348397087370985,0.8868590519020556
0.01108233826419753 | 0.17896877,0.98386675,0.08741078 | 0.17038249870008682,0.9809070040210216,0.09376168513427181
0.012766785469734287 | 0.0634471,0.9872015,0.16110405 | 0.06277665135997625,0.9829005341502725,0.1731058404882316
0.01515732278761147 | 0.32675874,0.50606555,0.80245477 | 0.327465474216764,0.49159453844810763,0.806908404321074
0.0033547233115462168 | 0.8258424,0.51035917,0.24958 | 0.8249494462639985,0.507125504899297,0.249563886388547
0.0030743477495859995 | 0.038454473,0.73949856,0.6762932 | 0.037988879079337116,0.7366684624461416,0.6751862124655192
0.012188967498508386 | 0.5844022,0.6732766,0.45943066 | 0.592149219504651,0.6665436949189474,0.4528562736717134
0.009555368856097061 | 0.03198521,0.5441128,0.84145254 | 0.02963061161680932,0.5352591551859089,0.8441680304565442
0.01734020493170091 | 0.62760425,0.59430486,0.51328325 | 0.6361346770809988,0.5880313159846455,0.4995516430124309
0.008567874039945977 | 0.72479403,0.5296034,0.44640192 | 0.72732214278386,0.5214187412193007,0.4462342399699674
0.02388219609965443 | 0.39624527,0.3707208,0.8472466 | 0.38820941278708027,0.3489652914187908,0.852945881758338
0.013258324538325423 | 0.6945858,0.55551237,0.4653053 | 0.699726509844117,0.5433833685436746,0.46380742362698335
0.021094784780127992 | 0.4278032,0.20915702,0.8850917 | 0.40975453069562445,0.19946455698027127,0.8901208429663203
0.01262221168545085 | 0.5081205,0.6712715,0.54781014 | 0.5030555792837594,0.6766978613446359,0.5376012356785252
0.013445742723204496 | 0.41434687,0.45020497,0.799241 | 0.4012929734368972,0.4469912184101194,0.7994765788529459
0.01820844908501879 | 0.20096359,0.62653154,0.758275 | 0.1948130246708108,0.6116468251560547,0.7667698785783964
0.007005024143325502 | 0.61512387,0.3294756,0.7249041 | 0.6138341817990307,0.3274280016684807,0.7183303564367165
0.022840098884158097 | 0.5696665,0.8029626,0.19847682 | 0.5841127416135465,0.7858685621423955,0.20303425356562366
0.011848505230376716 | 0.67784023,0.39889306,0.62476104 | 0.6782813894475767,0.38705388050546635,0.6245987914771568
0.006906546615031248 | 0.97838354,0.19413573,0.07419035 | 0.9777374860591538,0.19826862251222943,0.06869469908100051
0.009458601117871895 | 0.7994671,0.47416273,0.3742117 | 0.8022552065654895,0.4720771021467118,0.36541728635537574
0.007067653921128702 | 0.28309268,0.8788188,0.39100716 | 0.28597095924059224,0.8776429736654318,0.3846601373247738
0.010436381589927811 | 0.19647013,0.98066837,0.082398504 | 0.20127058530117467,0.9767359142159239,0.07400746836168628
0.011889265921263359 | 0.90888804,0.28497395,0.3105633 | 0.9048958066975075,0.27997849116548895,0.32058637448582183
0.02882519289808593 | 0.1196329,0.93740875,0.3345683 | 0.09100825801325506,0.9390258804486977,0.3315839152023827
0.012214782752611857 | 0.2741766,0.9634246,0.07766423 | 0.27906909856815953,0.9578638023584687,0.06795126456315108
0.014394419122713373 | 0.18900049,0.42121497,0.8917337 | 0.20156440798007721,0.4165387652935943,0.8864915377167055
0.014741081376420167 | 0.5919653,0.78925985,0.18193617 | 0.6015008403448754,0.7788713384525591,0.17764058433119423
0.01746786414683578 | 0.08849126,0.31643736,0.95014876 | 0.08862736710359537,0.33041027690862873,0.939667089299954
0.01631241662384582 | 0.7144242,0.68872195,0.14844164 | 0.7228328918695234,0.6762470412985568,0.14213567309613018
0.005116607914296608 | 0.5429126,0.11746013,0.8360577 | 0.5398238670056035,0.12030717695097731,0.8331364688844215
0.0066450925970429455 | 0.018922882,0.79595274,0.6109058 | 0.016112357520917265,0.7961479076538578,0.6048875110907004
0.023619771369277013 | 0.7564194,0.42148745,0.50711733 | 0.7600754929305766,0.3989039601737808,0.5129920814242805
0.011889754060366804 | 0.24443094,0.9552266,0.18514457 | 0.23290548527360175,0.9552744758475641,0.1822243417428909
0.00907655992311425 | 0.32243466,0.069250844,0.9482084 | 0.31553270694888574,0.06353047539912504,0.9467856090694818
0.0054334108505858965 | 0.6774657,0.5906356,0.44967726 | 0.6741545077033778,0.586366687804908,0.4490988835166679
0.011672336675244345 | 0.9685335,0.22799426,0.123058945 | 0.9637453759552517,0.23823665353052126,0.12015884170317624
0.01109561431837398 | 0.12958556,0.79962,0.5931688 | 0.11882885477700747,0.7972350406832603,0.5918580853373087
0.012563275354456808 | 0.6038228,0.3990364,0.6983294 | 0.591431077452635,0.40023915157397316,0.7000127871478931
0.008690606187710944 | 0.27948877,0.638063,0.7219276 | 0.28182463857946016,0.629892432973713,0.7237474669883227
0.009438943069291451 | 0.5776012,0.8193155,0.041968733 | 0.5828220244010042,0.8115898360562235,0.04050217134114576
0.01580143422426244 | 0.29925913,0.8335567,0.46928003 | 0.3113082009550196,0.8241160865781745,0.47320173273269406
0.016290975460644088 | 0.329256,0.45129612,0.83424157 | 0.3145139347860962,0.44558566408432115,0.8381732522503338
0.024551912715318508 | 0.37487918,0.6391118,0.67884904 | 0.3706936936844526,0.6190463014189568,0.6923639665393393
0.010935079342376506 | 0.098542124,0.9753688,0.20406422 | 0.10014293782603009,0.9716388270942444,0.21421807040138552
0.014789040788502432 | 0.5812458,0.8114353,0.092544466 | 0.5684721196304795,0.8168898963832485,0.09762349302189216
0.018761800286416844 | 0.59343696,0.485285,0.64935845 | 0.599294150710581,0.4674680216944268,0.6498616542135583
0.019177001155532634 | 0.04298885,0.8305028,0.56211734 | 0.03441655268593922,0.8181311773982893,0.5740007643462723
0.011423372695178737 | 0.5614563,0.1678577,0.81617254 | 0.5542231796584927,0.15905767358107267,0.8170295732739464
0.030079416594405335 | 0.61243814,0.20487955,0.7689466 | 0.5967444114577412,0.18245093311989116,0.7814139520111189
0.007929382443090145 | 0.53968775,0.8334121,0.15806493 | 0.5397905008416046,0.8261928383692523,0.16134314063054517
0.010319710343329782 | 0.6662632,0.6660784,0.34404418 | 0.6713144719568173,0.657178066136076,0.34271543462614434
0.009476884807051462 | 0.4333463,0.6438511,0.6396646 | 0.42830954439143587,0.645938615789221,0.6319131576534119
0.02055001578137839 | 0.5440469,0.6689863,0.5138409 | 0.5488323327398245,0.6739886511562297,0.49449203092867794
0.015020703647426626 | 0.2699924,0.84990543,0.45673898 | 0.2730966816732529,0.8404692984759765,0.46800594096481063
0.018756809130509977 | 0.624149,0.62328285,0.48157427 | 0.6341532986100468,0.6078545825017847,0.47787278683094936
0.016776106050493067 | 0.060173064,0.60529274,0.7968293 | 0.07505676759568616,0.6086706412329794,0.7898648822039885
0.009167125784984412 | 0.50758314,0.5904115,0.6373622 | 0.5069552367148563,0.58131108283841,0.6364540933457958
0.018507043885191473 | 0.4084964,0.64881146,0.6507707 | 0.3942799789821946,0.6403987145516199,0.6591151527422452
0.006927039327406667 | 0.622518,0.13021404,0.7764817 | 0.6243298796164075,0.1266487921030379,0.7708257162789806
0.018777127397918578 | 0.4610013,0.38649583,0.8068467 | 0.4659780919831496,0.39581604677394927,0.7913242539616653
0.01102713684859539 | 0.61321217,0.6633461,0.43877038 | 0.6052067514800065,0.6597675620822596,0.4454565657693793
0.007785940849655044 | 0.24965641,0.68858725,0.6866134 | 0.24233545656130387,0.6880316805993899,0.6840218804868771
0.015455216075494334 | 0.7209291,0.25701988,0.6519957 | 0.7265964092279102,0.24813080499124202,0.6406939688427739
0.0112319178916171 | 0.47022828,0.54795426,0.69945365 | 0.46394851389004754,0.5392677910029636,0.7028100924474552
0.011256003127134664 | 0.24115653,0.77139825,0.5977113 | 0.23976120447475208,0.7612877962512697,0.6024578459176219
0.017906522480226998 | 0.8514868,0.3303711,0.41251865 | 0.8587377079984269,0.31797499113066263,0.4018226647130094
0.014855696483646215 | 0.7809568,0.533623,0.33245978 | 0.7728848829852605,0.5326336033439167,0.34489187036190844
0.014502540054265755 | 0.26741844,0.7595939,0.60073704 | 0.25652442623418914,0.7522548334431851,0.6068837485932427
0.015771635264138585 | 0.833342,0.12348611,0.54256284 | 0.8309027005227787,0.10824166264825634,0.5457879118587132
0.017647638946796964 | 0.541492,0.8347145,0.14342204 | 0.5421550401491804,0.8252341910319398,0.15829226889744333
0.021996192909596517 | 0.055589497,0.7827869,0.62624407 | 0.06517330984260376,0.7670542283191526,0.6382634648026388
0.015126567230817225 | 0.7889119,0.34036472,0.5207701 | 0.791605433935419,0.3260223296030777,0.5167884263062585
0.013168891739677105 | 0.90621614,0.07538995,0.4219142 | 0.9094425851139353,0.07321831399222588,0.4093327043828997
0.008723120398286805 | 0.18064708,0.36061263,0.9197958 | 0.18625869671807804,0.3621881169885859,0.9133057898694968
0.01524137493148424 | 0.74208987,0.6690591,0.0744032 | 0.7399644230792369,0.6666907934622687,0.08930866973403376
0.014835694794205668 | 0.057555273,0.058774553,1.0020707 | 0.06610042980333383,0.06892230162351157,0.9954297813099285
0.010362012399131334 | 0.78333527,0.5553132,0.2892584 | 0.7867582366118235,0.5493202367911508,0.28152931388252983
